codigo,region,distrito,municipioEscolar,nombreEscuela,director,nivel,grados,zona,estatus,telefono,direccionFisica,direccionFisicaPueblo,direccionFisicaEstado,zipCode,latitud,longitud,puntuacion,starsEscuela,year,ETLLastUpdate,ETLCreatedDate
34272,Humacao,CANOVANAS,Loíza,Guillermina Rosado de Ayala,JUDITH SALGADO ORLANDO,Primario,K 1 2 3 4 5 6 7 8     EEE,URBANA,ABIERTA,256-2050,CALLE 25 URB VILLAS DE LOIZA,Loíza,PR,7720000,18.38393,-65.8683,0.6053186520752879,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
25197,Humacao,YABUCOA,Patillas,Guillermo Riefkhol,FRANCES A. RIVERA AMILL,Primario,PK K 1 2 3 4 5 6,RURAL,ABIERTA,839-8231,CARR 3 KM 118 HM 3,Patillas,PR,7230000,17.98027,-65.99573,0.454481581837125,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
64527,San Juan,SAN JUAN II,San Juan IV,Gustavo A. Bécquer,NEVELYN RODRIGUEZ,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,764-4260,CALLE FRANCIA ESQ ARECIBO 31,San Juan,PR,9170000,18.41383,-66.04914,0.24084741903535917,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
11239,Arecibo,MANATI,Ciales,Hato Viejo Cumbre,DENISE V. PAGÁN OCASIO,Primario,K 1 2 3 4 5,RURAL,ABIERTA,871-3616,CARR 632 KM 2 BO HATO VIEJO,Ciales,PR,6380000,18.36056,-66.49272,0.8658437823866226,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
23119,Caguas,GURABO,Caguas II,Haydee Caballero,AMILCAR ALVELO QUINTANA,Primario,6 7 8      EEI,URBANA,ABIERTA,744-4575,URB VILLA DEL REY CALLE 12 A 4TA SECC,Caguas,PR,7250000,18.21488,-66.0533,0.38195752619846385,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
18226,Arecibo,CAMUY,Lares,Héctor Hernández Arana,CLAUDIO CABAN RAMOS,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,897-8100,CARR 129 KM 24.7,Lares,PR,6690000,18.317925,-66.87253611,0.9149531680709015,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
50229,Ponce,UTUADO,Adjuntas,Héctor I. Rivera,EDWIN PORTALATIN PADUA,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,829-3030,CARR 135 KM 75 HM 5 BO YAHUECAS,Adjuntas,PR,6010000,18.19781,-66.79347,0.4384749923422596,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
52142,Ponce,PONCE,Ponce II,Hemeterio Colón,EDITH RUIZ MALDONADO,Primario,678,URBANA,ABIERTA,840-3500,CALLE CONCORDIA  8139,Ponce,PR,7171547,18.0076,-66.61467,0.5241133777188075,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
43323,Mayagüez,CABO ROJO,San Germán,Henry W. Longfellow,AWILDA TORO ALEQUÍN,Primario,PK K 1 2 3 4 5        EEE,URBANA,ABIERTA,892-1358,CALLE LUNA,San Germán,PR,6830000,18.08018,-67.03717,0.9016199789265659,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
43307,Mayagüez,CABO ROJO,San Germán,Herminia C. Ramírez,HÉCTOR R. SOTO UJAQUE,Primario,PK K 1 2 3 4 5,RURAL,ABIERTA,892-7105,CARR 347 KM 4 HM 3 LA HACIENDITA,San Germán,PR,6830000,18.1076,-67.06978,0.9791626122886344,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
69138,San Juan,GUAYNABO,Trujillo Alto,Herminia Díaz Aponte,MARTA RIVERA RENTA,Primario,PK K 1 2 3 4 5 6,URBANA,ABIERTA,761-1425,CALLE TORRECILLA URB. LAGO ALTO #1167,Trujillo Alto,PR,9760000,18.36696,-66.00461,0.5584673828869747,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
54635,Ponce,PONCE,Ponce I,Herminia García,CARLOS FIGUEROA,Primario,K 1 2 3 4 5,URBANA,ABIERTA,840-6455,CALLE E9 URB GLENVIEW GARDEN,Ponce,PR,7330000,18.04266,-66.59335,0.7659491037412267,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70664,Bayamón,BAYAMON,Bayamón III,Herminia Rivera Fernández,*NATALIA ECHEVARIA SANTANA,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,787-9774,CARR 174 KM 10 HM 9 BO GUARAGUAO,Bayamón,PR,9560000,18.31667,-66.1437,0.40156948829392775,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
57828,Ponce,SANTA ISABEL,Coamo,Herminio W. Santaella,FERNANDO RODRÍGUEZ ORTIZ,Primario,678,RURAL,ABIERTA,825-5559,CARR 14 BO LOS LLAÑOS,Coamo,PR,7690000,18.179596,-66.426798,0.6622663498797761,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
51177,Ponce,YAUCO,Guayanilla,Hipólito García,EDILBERTO RIVERA CRUZ,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,835-3815,CARR 335 HM 4 BO INDIOS,Guayanilla,PR,6560000,17.99275,-66.81443,0.6886338193658619,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
40295,Mayagüez,AGUADILLA,Aguadilla,Homero Rivera Solá,YANIRA RAMOS ACEVEDO,Primario,K 1 2 3 4 5,RURAL,ABIERTA,891-8064,CARR 459 SECTOR ESTEVES BO. CORRALES,Aguadilla,PR,6050000,18.45726,-67.12562,0.7747403123063495,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71753,Arecibo,VEGA ALTA,Vega Alta,Ignacio Miranda,WANDA I. OLIVO CRESPO,Primario,K 1 2 3 4 5,URBANA,ABIERTA,883-2775,CALLE B URB LAS COLINAS,Vega Alta,PR,6930000,18.41052,-66.32616,0.816667379930634,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
79038,Arecibo,VEGA ALTA,Vega Alta,Ileana de Gracia (Superior Nueva),RAFAEL REICHARD MORÁN,Secundario,9 10 11 12   EES,RURAL,ABIERTA,270-3355,CARR 2 KM 31 HM 8 SECT BAJURAS,Vega Alta,PR,9620000,18.41993,-66.33517,0.295507574118996,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
10744,Arecibo,MANATI,Barceloneta,Imbery,MAYRA MALDONADO PASTORIZA,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,846-0361,PARCELAS IMBERY CALLE 6 ESQ 5,Barceloneta,PR,6170000,18.43753,-66.55764,0.6231515807722445,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
41913,Mayagüez,MAYAGUEZ,Maricao,Indiera Fría,ANA BAEZ JUSINO,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,838-2534,CARR 366 KM 3 BO INDIERA FRIA,Maricao,PR,6060000,18.15058,-66.93366,0.7662896777183741,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
30189,Humacao,FAJARDO,Fajardo,Inés Encarnación,RODOLFO RIVERA CARMONA,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,863-7570,CARR 985 BO FLORENCIO,Fajardo,PR,7380000,18.31877,-65.66831,0.7491580617396959,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
23655,Caguas,BARRANQUITAS,Comerío,Inés María Mendoza,LUIS TORRES CUEVAS,Primario,PK K 1 2 3 4 5 6,RURAL,ABIERTA,875-2084,CARR 156 KM 26 BO. PALOMAS SECTOR MANUEL ESPINA,Comerío,PR,7820000,18.22601,-66.21714,0.6753084920670069,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
27078,Caguas,GURABO,Caguas II,Inés María Mendoza,*ELMER  RIVERA MONTANEZ,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,744-6447,URB VILLAS DE CASTRO CALLE 10 ESQ 11,Caguas,PR,7250000,18.21628,-66.0097,0.614122841612047,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
46821,Mayagüez,CABO ROJO,Cabo Rojo,Inés María Mendoza,JORGE L. IRIZARRY VÁZQUEZ,Secundario,9101112,URBANA,ABIERTA,851-5037,CALLE BARBOSA NORTE URB ANA MARIA,Cabo Rojo,PR,6230000,18.09015,-67.14764,0.5188783883891251,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
57331,Ponce,YAUCO,Yauco,Inés María Mendoza,ROSA CARABALLO PAGÁN,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,856-7338,AVE LUIS MUÑOZ MARIN,Yauco,PR,6980000,18.02949,-66.86884,0.8431608067006622,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
62901,San Juan,SAN JUAN II,San Juan V,Inés María Mendoza,ROMELIA SANCHEZ,Todos los niveles,PK K 1 2 3 4 5 6 7 8 9 10 11 12 EEE EEI,RURAL,ABIERTA,720-2853,"CARR. 842, KM. 2.6, CAIMITO BAJO",San Juan,PR,9280000,18.33924,-66.07748,0.2541508769394017,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70458,Bayamón,BAYAMON,Bayamón I,Inés María Mendoza,GLORIBEL RIVERA RIVERA,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,780-8232,AVE TENIENTE MARTINEZ ALTURAS DE FLAMBOYAN,Bayamón,PR,9650000,18.38724,-66.15097,0.427663514295799,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20479,Caguas,BARRANQUITAS,Barranquitas,Inocencio Cintrón Zayas,JAVIER PAGÁN ROJAS,Primario,PK K 1 2 3 4 5,RURAL,ABIERTA,857-3581,CARR 771 KM 9 HM 2 SECTOR MANA ABAJO BO BARRANCA,Barranquitas,PR,9740000,18.24555,-66.31086,0.7369674461892473,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
13359,Ponce,UTUADO,Utuado,Inocencio Montero,Mayra Martínez Ortiz**,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,894-1448,CARR 110 KM 51 HM 6 BO SALTO ARRIBA,Utuado,PR,6410000,18.24821,-66.721,0.718841638857107,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
64279,San Juan,SAN JUAN I,San Juan I,Instituto Loaiza Cordero,HELGA MILIAN,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,URBANA,ABIERTA,724-0893,"CALLE FERIA FINAL, #1312",San Juan,PR,9100000,18.44667,-66.07391,0.2941560570841124,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
77461,Bayamón,TOA BAJA,Toa Alta,Int. Bo. Quebrada Arenas,JOANNE ROSADO ALCAZAR,Primario,K 1 2 3 4 5 6 7 8      EEI,RURAL,ABIERTA,(787) 870-2500,CARR 159 KM 19.0 BO QUEBRADA ARENAS,Toa Alta,PR,9530000,18.345617,-66.278619,0.8009721418051003,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
28456,Caguas,BARRANQUITAS,Barranquitas,Intermedia Bo. Quebradillas,JAVIER O GONZALEZ VEGA,Primario,K 1 2 3 4 5 6 7 8      EEI,RURAL,ABIERTA,(787) 857-7795,CARR 152 KM 7.5 BO QUEBRADILLAS,Barranquitas,PR,7940000,18.234232,-66.285279,0.7429835613982041,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
34462,Humacao,FAJARDO,Ceiba,Intermedia Nueva,IVELISSE MEDINA VENTURA,Primario,6 7 8      EEI,URBANA,ABIERTA,885-3170,URB ROSSY VALLEY CALLE BARCELONA,Ceiba,PR,7350000,18.26384,-65.64618,0.36825242550356296,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
54429,Ponce,YAUCO,Peñuelas,Intermedia Tallaboa Alta,HUMBERTO BÁEZ RODRÍGUEZ,Primario,678,RURAL,ABIERTA,836-2100,CARR 132 KM 14 HM 3 BO TALLABOA ALTA,Peñuelas,PR,6240000,18.05139,-66.70386,0.3396396186265751,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
15750,Mayagüez,SAN SEBASTIAN,Isabela,Irma Deliz de Muñoz,VIVIAN QUIÑONES BARRETO,Primario,6 7 8      EEI,URBANA,ABIERTA,872-4070,AVE JUAN HERNANDEZ ORTIZ,Isabela,PR,6620000,18.49813,-67.02123,0.3613952566000682,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70755,Bayamón,TOA BAJA,Cataño,Isaac del Rosario,JOANELLY MALDONADO VELAQUEZ,Primario,PK K 1 2 3 4 5        EEE,URBANA,ABIERTA,788-7210,AVE FLOR DEL VALLE URB LAS VEGAS,Cataño,PR,9620000,18.42984,-66.14369,0.5233109470693127,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
54452,Ponce,SANTA ISABEL,Villalba,Isabel Alvarado Alvarado,,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,,CARR 151 KM 2.2 BO HATO PUERCO ARRIBA,Villalba,PR,7660000,,,0.4745060910531521,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
34363,Humacao,LAS PIEDRAS,Juncos,Isabel Flores,DINORAH M. VELLON SOTO,Secundario,9 10 11 12   EES,URBANA,ABIERTA,734-6816,URB LOS ALMENDROS,Juncos,PR,7770000,18.22734,-65.90938,0.2694766331972089,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
40667,Mayagüez,AGUADILLA,Añasco,Isabel Suárez,DONNY RAMOS MALAVE,Primario,6 7 8      EEI,URBANA,ABIERTA,826-2998,CALLE 65 INFANTERIA,Añasco,PR,6100000,18.2813,-67.13682,0.5768027567074316,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
52621,Ponce,PONCE,Ponce II,Ismael Maldonado Lúgaro,CAROL LEON,Primario,K 1 2 3 4 5 6 7 8,URBANA,ABIERTA,843-2135,4 CALLES BO SAN ANTON,Ponce,PR,7310000,18.00551,-66.60409,0.4702256744857048,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71076,Arecibo,VEGA ALTA,Dorado,Jacinto López Martínez,LOIS SANTIAGO RODRÍGUEZ *,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,796-1255,CALLE NORTE #200,Dorado,PR,6460000,18.46031,-66.26129,0.4524937750853033,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
12377,Bayamón,OROCOVIS,Morovis,Jaime A. Collazo del Río,RITA M. JUSINO DEL POZO,Secundario,9101112,URBANA,ABIERTA,862-2300,CARR 159 KM  O HM 7 AVE COROZAL BO PUEBLO,Morovis,PR,00687-0000,18.32492,-66.40455,0.5088971705903294,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
32763,Humacao,YABUCOA,Yabucoa,Jaime C. Rodríguez,JUAN F. RIVERA APONTE,Primario,PK  1 2 3 4 5 6,RURAL,ABIERTA,893-2010,CARR 900 URB JAIME C RODRIGUEZ,Yabucoa,PR,7670000,18.04678,-65.88723,0.5549435331452067,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
17889,Arecibo,MANATI,Ciales,Jaime Coira Ortiz,ALEXIS MONTES  GARCÍA,Primario,PK K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,871-4692,CARR 149 RAMAL 615 KM 7,Ciales,PR,6380000,18.27293,-66.48243,0.8955325901537462,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
52225,Ponce,PONCE,Ponce III,Jaime L. Drew,LEILA FAUSTO,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,842-7343,AVE ROOSEVELT BDA BALDORIOTY,Ponce,PR,7310000,18.00872,-66.62797,0.5569640420850879,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
40915,Mayagüez,CABO ROJO,Cabo Rojo,James Garfield,*IVETTE RUÍZ IRIZARRY,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,851-5027,CARR 103 KM 7 HM 1 BO PEDERNALESCARR. 103 KM 7,Cabo Rojo,PR,6230000,18.08048,-67.1506,0.6424031251470176,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
56424,Ponce,PONCE,Ponce I,Jardines de Ponce,Deianira León Mattei**,Primario,6 7 8     EEE,URBANA,ABIERTA,844-3400,CARR 505 KM 7 HM 0 URB JARDINES DE PONCE,Ponce,PR,7310000,18.04306,-66.59023,0.27196936758849255,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
60228,San Juan,CAROLINA,Carolina I,Jesús Manuel Suarez,RICHARD COLLAZO RIVERA,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,750-2774,CARR. 853 KM 8.3 BO. BARRAZAS,Carolina,PR,9850000,18.32666,-65.93969,0.7881434417442784,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
65078,San Juan,CAROLINA,Carolina II,Jesús María Sanroma,VILMARIE FONT,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,769-8451,CALLE 46 ESQ. BOULEVARD AVE. CALDERON FINAL,Carolina,PR,9830000,18.39564,-65.9538,0.23203988214354485,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70508,Bayamón,BAYAMON,Bayamón III,Jesús Sánchez Erazo,*GLORIA TORRES MALDONADO,Primario,678,URBANA,ABIERTA,787-4831,URB SANTA JUANITA CALLE MARTIZ SECC 9,Bayamón,PR,9560000,18.35848,-66.15721,0.4822053250504317,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
69112,San Juan,GUAYNABO,Trujillo Alto,Jesús Silva,Xiomara López Jiménez**,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,761-0565,"CALLE AZUCENA, ESQ. GARDENIA, URB. VILLA BLANCA",Trujillo Alto,PR,9760000,18.36804,-66.02305,0.7476111835161489,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
12096,Arecibo,MANATI,Manatí,Jesús T Piñero,ARMANDO RIVERA HERNÁNDEZ,Primario,6 7 8      EEI,URBANA,ABIERTA,854-2259,AVE ROSAS ESQ PATRIOTA POZO,Manatí,PR,6740000,18.42624,-66.49088,0.2095139922339091,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20784,Caguas,GURABO,Caguas I,Jesús T. Piñero,MIGUEL MARTINEZ COLON,Primario,PK K 1 2 3 4 5,RURAL,ABIERTA,747-1992,CARR 795 KM 0 HM 2 BO. LA BARRA,Caguas,PR,7250000,18.28231,-66.0579,0.26260104833172426,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21550,Caguas,CIDRA,Cidra,Jesús T. Piñero,TALÍA MÉNDEZ HERNÁNDEZ,Todos los niveles,6 7 8 9 10 11   EEI,URBANA,ABIERTA,739-2481,"CALLE JOSE DE DIEGO FINAL, SALIDA ARENAS",Cidra,PR,7390000,18.17438,-66.1591,0.8764188645686614,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
60335,San Juan,CAROLINA,Carolina I,Jesús T. Piñero,DR. EDWARD PEÑA LÓPEZ,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,750-0260,"CARR. 857, BO. CARRUSO",Carolina,PR,9850000,18.31455,-65.91477,0.6909841317271604,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
31252,Humacao,CANOVANAS,Loíza,Jobos,MARIA D. FRED TRINIDAD,Primario,PK K 1 2 3 4 5,RURAL,ABIERTA,256-4500,CARR 187 KM 9 HM 8 BO MEDIANIA ALTA,Loíza,PR,7720000,18.42738,-65.86441,0.3253159140731004,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
10355,Arecibo,ARECIBO,Arecibo II,John W. Harris,BERNARDO L PEREZ CRUZ**,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,878-1514,AVE CONSTITUCION BO COTTO,Arecibo,PR,6120000,18.46304,-66.73129,0.6417132972973648,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
35972,Humacao,YABUCOA,San Lorenzo,Jorge Rosario del Valle,NOEMÍ REYES MONTAÑEZ,Todos los niveles,K 1 2 3 4 5 6 7 8 9 10 11 12 EEE,RURAL,ABIERTA,736-5830,CARR 181 KM 12 BO ESPINO,San Lorenzo,PR,7540000,18.12068,-65.99334,0.33806011470342157,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
34777,Humacao,LAS PIEDRAS,Juncos,José A. López Castro,MARICARMEN MEDINA SEPULVEDA,Primario,PK K 1 2 3 4 5        EEE,URBANA,ABIERTA,734-4544,CALLE ALGARIN FINAL BO MAMEY,Juncos,PR,7770000,18.22678,-65.92984,0.4029742475934713,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
15446,Mayagüez,SAN SEBASTIAN,Isabela,José C. Rosario,DORIS CHAPARRO RÍOS,Primario,K 1 2 3 4 5 6 7 8      EEI,RURAL,ABIERTA,830-2025,CARR 2 KM 11 HM 2 BO MORA,Isabela,PR,6620000,18.4697,-67.02716,0.363155123995358,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
31070,Humacao,CANOVANAS,Canóvanas,José Calzada Ferrer,NANCY RESTO NEGRON,Primario,PK K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,876-4359,CARR 185 KM 5 HM 5 BO CAMPO RICO,Canóvanas,PR,7290000,18.33612,-65.88934,0.3635267308742129,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
22582,Humacao,YABUCOA,San Lorenzo,José Campeche,VACANTE,Secundario,9 10 11 12   EES,URBANA,ABIERTA,736-2701,CALLE EMILIO BUITRAGO,San Lorenzo,PR,7540000,18.19024,-65.96531,0.34167695743699794,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70482,Bayamón,BAYAMON,Bayamón III,José Campeche,IVÁN BENÍTEZ CANALES,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,786-1580,URB SANTA JUANITA CALLE ROBLE SECC 11,Bayamón,PR,9560000,18.35157,-66.16018,0.5346587989613696,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
34785,Humacao,LAS PIEDRAS,Juncos,José Collazo Colón,NELLY V. ACOSTA FIGUEROA,Secundario,9101112,URBANA,ABIERTA,734-4345,CARR 935 RAMAL BO CEIBA NORTE,Juncos,PR,7770000,18.22539,-65.90344,0.6052201030173968,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20396,Caguas,BARRANQUITAS,Barranquitas,José Colón Gonzalez,MARIBEL SÁNCHEZ CRUZ,Primario,K 1 2 3 4 5 6       EEE,RURAL,ABIERTA,857-3686,CARR 156 KM 17 HM 7 SECTOR EL PORTON BO HONDURAS,Barranquitas,PR,7940000,18.18352,-66.29445,0.9626720572672781,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
30874,Humacao,LAS PIEDRAS,Las Piedras,José de Diego,CESAR SANTIAGO ALICEA,Primario,PK K 1 2 3 4 5,RURAL,ABIERTA,733-2132,CARR 183 RAMAL 917 KM 4 HM 7,Las Piedras,PR,7710000,18.14595,-65.89412,0.6952252645650555,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
40378,Mayagüez,AGUADILLA,Aguadilla,José de Diego,REMIE MONTALVO GONZALEZ,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,URBANA,ABIERTA,891-2220,AVE FERNANDO YUMET,Aguadilla,PR,6030000,18.4176,-67.15607,0.39090907625969334,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
50294,Ponce,UTUADO,Adjuntas,José Emilio Lugo,YANIRA TORRES DE RÍOS,Secundario,9 10 11 12   EES,URBANA,ABIERTA,829-0408,URB CERROS 75 CALLE FRANCISCO PIETRI,Adjuntas,PR,6010000,18.16602,-66.72544,0.4698463895919665,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
32573,Humacao,YABUCOA,Yabucoa,José F. Cintrón y Anexo,CARMEN J DE JESUS FONSECA,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,266-2333,CALLE JOSE F CINTRON FINAL,Yabucoa,PR,7670000,18.05066,-65.87582,0.5295442874613948,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
69054,San Juan,GUAYNABO,Trujillo Alto,José F. Díaz,LOURDES BETANCOURT MARRERO,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,760-4255,"CARR. 843, KM. 3.6, CARRAIZO ALTO",Trujillo Alto,PR,9260000,18.33214,-66.02834,0.2832052420755803,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
56226,Ponce,SANTA ISABEL,Coamo,José Felipe Zayas,VIVIAM BORGES RIVERA - LUZ RESTO,Secundario,9 10 11 12   EES,URBANA,ABIERTA,825-5911,CALLE 19 EXT. JARDINES DE COAMO,Coamo,PR,7690000,18.07602,-66.37419,0.4793420093351362,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20800,Caguas,GURABO,Caguas II,José Gautier Benítez,JOYCE RAMIREZ DIAZ,Secundario,9 10 11 12   EES,URBANA,ABIERTA,743-4211,"CALLE GAUTIER BENITEZ, ESQ. CRISTOBAL COLON",Caguas,PR,7250000,18.22767,-66.03634,0.3648285105379885,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
42176,Mayagüez,MAYAGUEZ,Mayagüez,José Gautier Benítez,AUDREE GANDIA,Primario,K 1 2 3 4 5 6 7 8,URBANA,ABIERTA,834-0900,BALBOA # 64,Mayagüez,PR,6800000,18.20456,-67.13304,0.3550100288505781,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
40121,Mayagüez,AGUADILLA,Aguada,José González Ruiz,ENELIDA FIGUEROA HERNANDEZ,Primario,K 1 2 3 4 5,RURAL,ABIERTA,868-5740,CARR 416 KM 5.3 BO LAGUNAS,Aguada,PR,6020000,18.33827,-67.17712,0.9104031775836642,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
